ticker,title,cik
NRRSF,Norsemont Mining Inc.,1778940
NRRWD,Nuran Wireless Inc.,1680637
NRRWF,Nuran Wireless Inc.,1680637
NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND,1663712
NRSCF,NOMURA HOLDINGS INC,1163653
NRSN,NeuroSense Therapeutics Ltd.,1875091
NRSNW,NeuroSense Therapeutics Ltd.,1875091
NRT,NORTH EUROPEAN OIL ROYALTY TRUST,72633
NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,70502
NRXP,"NRX Pharmaceuticals, Inc.",1719406
NRXPW,"NRX Pharmaceuticals, Inc.",1719406
NRXS,"Neuraxis, INC",1933567
NRYCF,Nations Royalty Corp.,2022469
NSA,National Storage Affiliates Trust,1618563
NSA-PA,National Storage Affiliates Trust,1618563
NSA-PB,National Storage Affiliates Trust,1618563
NSARO,NSTAR ELECTRIC CO,13372
NSARP,NSTAR ELECTRIC CO,13372
NSC,NORFOLK SOUTHERN CORP,702165
NSFDF,NXT Energy Solutions Inc.,1009922
NSIT,INSIGHT ENTERPRISES INC,932696
NSKFF,Kongsberg Gruppen ASA/ADR,1535759
NSNFY,"Nissin Foods Holdings Co., Ltd./ADR",2027166
NSP,"INSPERITY, INC.",1000753
NSPR,"InspireMD, Inc.",1433607
NSRCF,NextSource Materials Inc.,1302084
NSRX,Nasus Pharma Ltd,2029039
NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",69633
NSTM,NovelStem International Corp.,912544
NSTS,"NSTS Bancorp, Inc.",1881592
NSYS,NORTECH SYSTEMS INC,722313
NTAP,"NetApp, Inc.",1002047
NTB,Bank of N.T. Butterfield & Son Ltd,1653242
NTCL,NetClass Technology Inc,1927578
NTCS,Natics Corp.,1933359
NTCT,NETSCOUT SYSTEMS INC,1078075
NTES,"NetEase, Inc.",1110646
NTGR,"NETGEAR, INC.",1122904
NTHI,"NEONC TECHNOLOGIES HOLDINGS, INC.",1979414
NTIC,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,875582
NTIP,"NETWORK-1 TECHNOLOGIES, INC.",1065078
NTLA,"Intellia Therapeutics, Inc.",1652130
NTNX,"Nutanix, Inc.",1618732
NTPIF,NAM TAI PROPERTY INC.,829365
NTR,Nutrien Ltd.,1725964
NTRA,"Natera, Inc.",1604821
NTRB,NutriBand Inc.,1676047
NTRBW,NutriBand Inc.,1676047
NTRP,"NextTrip, Inc.",788611
NTRR,NEUTRA CORP.,1512886
NTRS,NORTHERN TRUST CORP,73124
NTRSO,NORTHERN TRUST CORP,73124
NTRX,"Entrex Carbon Market, Inc.",1363598
NTSK,Netskope Inc,2063196
NTST,NETSTREIT Corp.,1798100
NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP,769594
NTWK,NETSOL TECHNOLOGIES INC,1039280
NTWO,Newbury Street II Acquisition Corp,2028027
NTWOU,Newbury Street II Acquisition Corp,2028027
NTWOW,Newbury Street II Acquisition Corp,2028027
NTZ,NATUZZI S P A,900391
NU,Nu Holdings Ltd.,1691493
NUAI,"New ERA Energy & Digital, Inc.",2028336
NUAIW,"New ERA Energy & Digital, Inc.",2028336
NUE,NUCOR CORP,73309
NUGN,"Livento Group, Inc.",1593549
NUKK,Nukkleus Inc.,1787518
NUKKW,Nukkleus Inc.,1787518
NULGF,NuLegacy Gold Corp,1502758
NUMD,"Nu-Med Plus, Inc.",1543637
NUS,"NU SKIN ENTERPRISES, INC.",1021561
NUTR,NUSATRIP Inc,2006468
NUTX,"Nutex Health, Inc.",1479681
NUV,NUVEEN MUNICIPAL VALUE FUND INC,812801
NUVB,Nuvation Bio Inc.,1811063
NUVB-WT,Nuvation Bio Inc.,1811063
NUVI,Emo Capital Corp.,1410708
NUVL,"Nuvalent, Inc.",1861560
NUVR,"Nuvera Communications, Inc.",71557
NUW,Nuveen AMT-Free Municipal Value Fund,1450445
NUWE,"Nuwellis, Inc.",1506492
NVA,Nova Minerals Ltd,1852551
NVAAF,Nova Minerals Ltd,1852551
NVACW,"Profusa, Inc.",1859807
NVAWW,Nova Minerals Ltd,1852551
NVAX,NOVAVAX INC,1000694
NVCR,NovoCure Ltd,1645113
NVCT,"Nuvectis Pharma, Inc.",1875558
NVDA,NVIDIA CORP,1045810
NVEC,NVE CORP /NEW/,724910
NVG,Nuveen AMT-Free Municipal Credit Income Fund,1090116
NVGLF,NV Gold Corp,1607807
NVGS,Navigator Holdings Ltd.,1581804
NVMI,NOVA LTD.,1109345
NVNBW,enVVeno Medical Corp,1661053
NVNI,Nvni Group Ltd,1965143
NVNIW,Nvni Group Ltd,1965143
NVNO,enVVeno Medical Corp,1661053
NVNXF,NOVONIX Ltd,1859795
NVO,NOVO NORDISK A S,353278
NVOS,"Novo Integrated Sciences, Inc.",1138978
NVR,NVR INC,906163
NVRI,ENVIRI Corp,45876
NVS,NOVARTIS AG,1114448
NVSEF,NOVARTIS AG,1114448
NVSGF,Nevada Sunrise Metals Corp.,1415758
NVST,Envista Holdings Corp,1757073
NVT,nVent Electric plc,1720635
NVTS,Navitas Semiconductor Corp,1821769
NVVE,Nuvve Holding Corp.,1836875
NVVEW,Nuvve Holding Corp.,1836875
NVZMF,NOVOZYMES AS/FI,1131345
NWAX,New America Acquisition I Corp.,2074878
NWAX-UN,New America Acquisition I Corp.,2074878
NWBI,"Northwest Bancshares, Inc.",1471265
NWBO,NORTHWEST BIOTHERAPEUTICS INC,1072379
NWCYY,North West Co Inc./ADR,2073913
NWE,"NorthWestern Energy Group, Inc.",1993004
NWFL,NORWOOD FINANCIAL CORP,1013272
NWG,NatWest Group plc,844150
NWGL,CL Workshop Group Ltd,1948294
NWL,NEWELL BRANDS INC.,814453
NWN,Northwest Natural Holding Co,1733998
NWOEF,New Oriental Education & Technology Group Inc.,1372920
NWPP,NEW PEOPLES BANKSHARES INC,1163389
NWPX,"NWPX Infrastructure, Inc.",1001385
NWS,NEWS CORP,1564708
NWSGY,CTF Services Ltd,1449664
NWSLL,NEWS CORP,1564708
NWSZF,CTF Services Ltd,1449664
NWTG,"Newton Golf Company, Inc.",1934245
NX,Quanex Building Products CORP,1423221
NXC,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO,885732
NXDR,"Nextdoor Holdings, Inc.",1846069
NXDT,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,1356115
NXDT-PA,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,1356115
NXE,NexGen Energy Ltd.,1698535
NXFNF,Next Fifteen Communications Group plc/ADR,1934807
NXFTY,Next Fifteen Communications Group plc/ADR,1934807
NXG,NXG NextGen Infrastructure Income Fund,1506488
NXGL,"NEXGEL, INC.",1468929
NXGLW,"NEXGEL, INC.",1468929
NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND,1087786
NXL,"Nexalin Technology, Inc.",1527352
NXMH,"Next Meats Holdings, Inc.",1811530
NXN,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO,885731
NXNT,"Nexscient, Inc.",1976663
NXNVW,NEXTNAV INC.,1865631
NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO,883618
NXPGF,Mobico Group PLC/ADR,1455632
NXPGY,Mobico Group PLC/ADR,1455632
NXPI,NXP Semiconductors N.V.,1413447
NXPL,NextPlat Corp,1058307
NXPLW,NextPlat Corp,1058307
NXRT,"NexPoint Residential Trust, Inc.",1620393
NXST,"NEXSTAR MEDIA GROUP, INC.",1142417
NXT,Nextpower Inc.,1852131
NXTC,"NextCure, Inc.",1661059
NXTT,Next Technology Holding Inc.,1784970
NXUR,"Nxu, Inc.",1722969
NXXT,"NEXTNRG, INC.",1817004
NYAX,Nayax Ltd.,1901279
NYC,American Strategic Investment Co.,1595527
NYMXF,NYMOX PHARMACEUTICAL CORP,1018735
NYT,NEW YORK TIMES CO,71691
NYXH,Nyxoah SA,1857190
NZAUF,Rua Gold Inc.,1925511
NZEOF,New Zealand Oil & Gas Ltd/ADR,1445654
NZEOY,New Zealand Oil & Gas Ltd/ADR,1445654
NZERF,New Zealand Energy Corp.,1509705
NZF,Nuveen Municipal Credit Income Fund,1137887
O,REALTY INCOME CORP,726728
OABI,"OmniAb, Inc.",1846253
OABIW,"OmniAb, Inc.",1846253
OACC,Oaktree Acquisition Corp. III Life Sciences,2029769
OACCU,Oaktree Acquisition Corp. III Life Sciences,2029769
OACCW,Oaktree Acquisition Corp. III Life Sciences,2029769
OAK-PA,"Brookfield Oaktree Holdings, LLC",1403528
OAK-PB,"Brookfield Oaktree Holdings, LLC",1403528
OAKU,Oak Woods Acquisition Corp,1945422
OAKUR,Oak Woods Acquisition Corp,1945422
OAKUU,Oak Woods Acquisition Corp,1945422
OAKUW,Oak Woods Acquisition Corp,1945422
OAKV,"Oak View Bankshares, Inc.",1865429
OBA,Oxley Bridge Acquisition Ltd,2034313
OBAWU,Oxley Bridge Acquisition Ltd,2034313
OBAWW,Oxley Bridge Acquisition Ltd,2034313
OBBCY,"OBIC Business Consultants Co., Ltd./ADR",2088339
OBCKF,Ottobock SE & Co. KGaA/ADR,2094691
OBDC,Blue Owl Capital Corp,1655888
OBE,OBSIDIAN ENERGY LTD.,1334388
OBIBF,"OBIC Business Consultants Co., Ltd./ADR",2088339
OBICY,"OBIC Co., Ltd./ADR",2077146
OBIIF,"OBIC Co., Ltd./ADR",2077146
OBIO,"Orchestra BioMed Holdings, Inc.",1814114
OBK,"Origin Bancorp, Inc.",1516912
OBNB,Osprey BNB Chain Trust,1916101
OBNK,Osprey BONK Trust,2042444
OBOCY,Ottobock SE & Co. KGaA/ADR,2094691
OBT,"Orange County Bancorp, Inc. /DE/",1754226
OBTC,Osprey Bitcoin Trust,1767057
OC,Owens Corning,1370946
OCC,OPTICAL CABLE CORP,1000230
OCCI,"OFS Credit Company, Inc.",1716951
OCCIM,"OFS Credit Company, Inc.",1716951
OCCIN,"OFS Credit Company, Inc.",1716951
OCCIO,"OFS Credit Company, Inc.",1716951
OCEA,"Ocean Biomedical, Inc.",1869974
OCFC,OCEANFIRST FINANCIAL CORP,1004702
OCG,Oriental Culture Holding LTD,1776067
OCGN,"Ocugen, Inc.",1372299
OCGSF,Outcrop Silver & Gold Corp,942149
OCLN,"ORIGINCLEAR, INC.",1419793
OCS,Oculis Holding AG,1953530
OCSAW,Oculis Holding AG,1953530
OCSL,Oaktree Specialty Lending Corp,1414932
OCUL,"OCULAR THERAPEUTIX, INC",1393434
ODC,Oil-Dri Corp of America,74046
ODD,Oddity Tech Ltd,1907085
ODDAF,Odd Burger Corp,1949766
ODFL,"OLD DOMINION FREIGHT LINE, INC.",878927
ODOT,Osprey Polkadot Trust,1857629
ODRS,"Outdoor Specialty Products, Inc.",1610718
ODV,Osisko Development Corp.,1431852
ODVWZ,Osisko Development Corp.,1431852
ODYS,Odysight.ai Inc.,1577445
ODYY,"Odyssey Health, Inc.",1626644
OEC,Orion S.A.,1609804
OESX,"ORION ENERGY SYSTEMS, INC.",1409375
OFAL,OFA Group,2036307
OFED,Oconee Federal Financial Corp.,1501078
OFG,OFG BANCORP,1030469
OFIX,Orthofix Medical Inc.,884624
OFLX,"Omega Flex, Inc.",1317945
OFRM,"Once Upon a Farm, PBC",1696556
OFS,OFS Capital Corp,1487918
OFSSH,OFS Capital Corp,1487918
OFSSO,OFS Capital Corp,1487918
OGCP,"Empire State Realty OP, L.P.",1553079
OGE,OGE ENERGY CORP.,1021635
OGEN,ORAGENICS INC,1174940
OGI,ORGANIGRAM GLOBAL INC.,1620737
OGN,Organon & Co.,1821825
OGS,"ONE Gas, Inc.",1587732
OHCFF,Light AI Inc.,1735514
OHI,OMEGA HEALTHCARE INVESTORS INC,888491
OI,"O-I Glass, Inc. /DE/",812074
OIA,Invesco Municipal Income Opportunities Trust,835333
OII,OCEANEERING INTERNATIONAL INC,73756
OILCF,Permex Petroleum Corp,1922639
OILD,BANK OF MONTREAL /CAN/,927971
OILSF,Saturn Oil & Gas Inc.,1868917
OILU,BANK OF MONTREAL /CAN/,927971
OIM,OneIM Acquisition Corp.,2088325
OIS,"OIL STATES INTERNATIONAL, INC",1121484
OKE,ONEOK INC /NEW/,1039684
OKLO,Oklo Inc.,1849056
OKMN,"OKMIN RESOURCES, INC.",1848334
OKTA,"Okta, Inc.",1660134
OKUR,"OnKure Therapeutics, Inc.",1637715
OKYO,OKYO Pharma Ltd,1849296
OLB,"OLB GROUP, INC.",1314196
OLED,UNIVERSAL DISPLAY CORP \PA\,1005284
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",1639300
OLMA,"Olema Pharmaceuticals, Inc.",1750284
OLN,OLIN Corp,74303
OLOXF,DEUTSCHE BANK AKTIENGESELLSCHAFT,1159508
OLP,ONE LIBERTY PROPERTIES INC,712770
OLPX,"OLAPLEX HOLDINGS, INC.",1868726
OM,"Outset Medical, Inc.",1484612
OMAB,Central North Airport Group,1378239
OMC,OMNICOM GROUP INC.,29989
OMCC,OLD MARKET CAPITAL Corp,1000045
OMCL,"OMNICELL, INC.",926326
OMDA,"Omada Health, Inc.",1611115
OMER,OMEROS CORP,1285819
OMEX,ODYSSEY MARINE EXPLORATION INC,798528
OMF,"OneMain Holdings, Inc.",1584207
OMH,Ohmyhome Ltd,1944902
OMI,OWENS & MINOR INC/VA/,75252
OMNI,OmnigenicsAI Corp,2013873
OMQS,OMNIQ Corp.,278165
OMSE,OMS Energy Technologies Inc.,2012219
OMTK,Omnitek Engineering Corp,1404804
ON,ON SEMICONDUCTOR CORP,1097864
ONAR,Onar Holding Corp,1682265
ONB,OLD NATIONAL BANCORP /IN/,707179
ONBPO,OLD NATIONAL BANCORP /IN/,707179
ONBPP,OLD NATIONAL BANCORP /IN/,707179
ONC,BeOne Medicines Ltd.,1651308
ONCH,1RT Acquisition Corp.,2054272
ONCHU,1RT Acquisition Corp.,2054272
ONCHW,1RT Acquisition Corp.,2054272
ONCO,"Onconetix, Inc.",1782107
ONCY,ONCOLYTICS BIOTECH INC,1129928
ONDS,Ondas Holdings Inc.,1646188
ONEG,OneConstruction Group Ltd,2030834
ONEI,OneMeta Inc.,1388295
ONEW,OneWater Marine Inc.,1772921
ONFO,"Onfolio Holdings, Inc",1825452
ONFOP,"Onfolio Holdings, Inc",1825452
ONFOW,"Onfolio Holdings, Inc",1825452
ONIT,ONITY GROUP INC.,873860
ONL,Orion Properties Inc.,1873923
ONMD,OneMedNet Corp,1849380
ONMDW,OneMedNet Corp,1849380
ONON,On Holding AG,1858985
ONSS,ONASSIS HOLDINGS CORP.,1279740
ONTF,ON24 INC.,1110611
ONTO,ONTO INNOVATION INC.,704532
ONWRF,Onward Medical N.V./ADR,2059986
ONWRY,Onward Medical N.V./ADR,2059986
OOMA,OOMA INC,1327688
OPAD,Offerpad Solutions Inc.,1825024
OPADW,Offerpad Solutions Inc.,1825024
OPAL,OPAL Fuels Inc.,1842279
OPBK,OP Bancorp,1722010
OPCH,"Option Care Health, Inc.",1014739
OPEN,Opendoor Technologies Inc.,1801169
OPENL,Opendoor Technologies Inc.,1801169
OPENW,Opendoor Technologies Inc.,1801169
OPENZ,Opendoor Technologies Inc.,1801169
OPFI,OppFi Inc.,1818502
OPFI-WT,OppFi Inc.,1818502
OPGN,OPGEN INC,1293818
OPHC,"OptimumBank Holdings, Inc.",1288855
OPIRQ,OFFICE PROPERTIES INCOME TRUST,1456772
OPITQ,OFFICE PROPERTIES INCOME TRUST,1456772
OPK,"OPKO HEALTH, INC.",944809
OPLN,"OPENLANE, Inc.",1395942
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
OPP-PA,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
OPP-PB,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
OPP-PC,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",1678130
OPRA,Opera Ltd,1737450
OPRT,Oportun Financial Corp,1538716
OPRX,OptimizeRx Corp,1448431
OPTEY,Opthea Ltd,1815620
OPTH,Optimi Health Corp.,2027329
OPTHF,Optimi Health Corp.,2027329
OPTT,"Ocean Power Technologies, Inc.",1378140
OPTU,"Optimum Communications, Inc.",1702780
OPTX,"SYNTEC OPTICS HOLDINGS, INC.",1866816
OPTXW,"SYNTEC OPTICS HOLDINGS, INC.",1866816
OPXS,Optex Systems Holdings Inc,1397016
OPY,OPPENHEIMER HOLDINGS INC,791963
OR,OR Royalties Inc.,1627272
ORA,"ORMAT TECHNOLOGIES, INC.",1296445
ORANY,ORANGE,1038143
ORBS,Eightco Holdings Inc.,1892492
ORC,"Orchid Island Capital, Inc.",1518621
ORCL,ORACLE CORP,1341439
ORESF,Orestone Mining Corp.,1481857
ORGN,"Origin Materials, Inc.",1802457
ORGNW,"Origin Materials, Inc.",1802457
ORGO,Organogenesis Holdings Inc.,1661181
ORGS,Orgenesis Inc.,1460602
ORI,OLD REPUBLIC INTERNATIONAL CORP,74260
ORIB,Orion Bliss Corp.,1854183
ORIC,"Oric Pharmaceuticals, Inc.",1796280
ORIQ,Origin Investment Corp I,2044523
ORIQU,Origin Investment Corp I,2044523
ORIQW,Origin Investment Corp I,2044523
ORIS,ORIENTAL RISE HOLDINGS Ltd,1964664
ORKA,"Oruka Therapeutics, Inc.",907654
ORKT,ORANGEKLOUD TECHNOLOGY INC.,1979407
ORLA,Orla Mining Ltd.,1680056
ORLY,O REILLY AUTOMOTIVE INC,898173
ORMNF,OREX MINERALS INC,1458057
ORMP,ORAMED PHARMACEUTICALS INC.,1176309
ORN,Orion Group Holdings Inc,1402829
ORRCF,OROCO RESOURCE CORP,1390352
ORRF,ORRSTOWN FINANCIAL SERVICES INC,826154
ORXCF,ORIX CORP,1070304
OS,"OneStream, Inc.",1889956
OSBC,OLD SECOND BANCORP INC,357173
OSBK,OCONEE FINANCIAL CORP,1076691
OSCR,"Oscar Health, Inc.",1568651
OSCUF,"Japan Exchange Group, Inc./ADR",1600520
OSG,OCTAVE SPECIALTY GROUP INC,874501
OSIS,OSI SYSTEMS INC,1039065
OSK,OSHKOSH CORP,775158
OSOL,Osprey Solana Trust,1868282
OSPN,OneSpan Inc.,1044777
OSRH,"OSR Holdings, Inc.",1840425
OSRHW,"OSR Holdings, Inc.",1840425
OSS,"ONE STOP SYSTEMS, INC.",1394056
OSSFF,Embla Medical HF/ADR,1437545
OSSUY,Embla Medical HF/ADR,1437545
OST,"Ostin Technology Group Co., Ltd.",1803407
OSTX,OS Therapies Inc,1795091
OSUR,ORASURE TECHNOLOGIES INC,1116463
OSW,ONESPAWORLD HOLDINGS Ltd,1758488
OTEX,OPEN TEXT CORP,1002638
OTF,Blue Owl Technology Finance Corp.,1747777
OTGA,OTG Acquisition Corp. I,2077010
OTGAU,OTG Acquisition Corp. I,2077010
OTGAW,OTG Acquisition Corp. I,2077010
OTH,OFF THE HOOK YS INC.,2067767
OTIS,Otis Worldwide Corp,1781335
OTLC,"Oncotelic Therapeutics, Inc.",908259
OTLK,"Outlook Therapeutics, Inc.",1649989
OTLY,Oatly Group AB,1843586
OTRKQ,"Ontrak, Inc.",1136174
OTSA,OTSAW Ltd,2046462
OTTR,Otter Tail Corp,1466593
OUNZ,VanEck Merk Gold ETF,1546652
OUST,"Ouster, Inc.",1816581
OUSTZ,"Ouster, Inc.",1816581
OUT,OUTFRONT Media Inc.,1579877
OVATF,OVATION SCIENCE INC.,1751058
OVBC,OHIO VALLEY BANC CORP,894671
OVID,Ovid Therapeutics Inc.,1636651
OVLY,Oak Valley Bancorp,1431567
OVTZ,OCULUS INC.,1107280
OVV,Ovintiv Inc.,1792580
OWL,BLUE OWL CAPITAL INC.,1823945
OWLS,OBOOK HOLDINGS INC.,2025416
OWLT,"Owlet, Inc.",1816708
OWLTW,"Owlet, Inc.",1816708
OWPC,"One World Products, Inc.",1622244
OWSCX,1WS Credit Income Fund,1748680
OXBR,OXBRIDGE RE HOLDINGS Ltd,1584831
OXBRW,OXBRIDGE RE HOLDINGS Ltd,1584831
OXLC,Oxford Lane Capital Corp.,1495222
OXLCG,Oxford Lane Capital Corp.,1495222
OXLCI,Oxford Lane Capital Corp.,1495222
OXLCL,Oxford Lane Capital Corp.,1495222
OXLCN,Oxford Lane Capital Corp.,1495222
OXLCO,Oxford Lane Capital Corp.,1495222
OXLCP,Oxford Lane Capital Corp.,1495222
OXLCZ,Oxford Lane Capital Corp.,1495222
OXM,OXFORD INDUSTRIES INC,75288
OXSQ,Oxford Square Capital Corp.,1259429
OXSQG,Oxford Square Capital Corp.,1259429
OXSQH,Oxford Square Capital Corp.,1259429
OXY,OCCIDENTAL PETROLEUM CORP /DE/,797468
OXY-WT,OCCIDENTAL PETROLEUM CORP /DE/,797468
OYCG,Oyocar Group Inc.,1994582
OYSE,Oyster Enterprises II Acquisition Corp,2042182
OYSER,Oyster Enterprises II Acquisition Corp,2042182
OYSEU,Oyster Enterprises II Acquisition Corp,2042182
OZ,"Belpointe PREP, LLC",1807046
OZK,Bank OZK,1569650
OZKAP,Bank OZK,1569650
OZSC,"OZOP ENERGY SOLUTIONS, INC.",1679817
OZVN,OZ VISION INC.,1751707
PAAC,Proem Acquisition Corp. I,2087446
PAANF,Pan American Energy Corp. (Canada),1953588
PAAPU,PLAINS ALL AMERICAN PIPELINE LP,1070423
PAAS,PAN AMERICAN SILVER CORP,771992
PAASF,PAN AMERICAN SILVER CORP,771992
PAC,Pacific Airport Group,1347557
PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",1299130
PACH,Pioneer Acquisition I Corp,2040381
PACHU,Pioneer Acquisition I Corp,2040381
PACHW,Pioneer Acquisition I Corp,2040381
PACK,Ranpak Holdings Corp.,1712463
PACS,"PACS Group, Inc.",2001184
PADEF,Adaro Energy PT/ADR/,1489079
PAEXY,Parex Resources Inc./ADR,2073620
PAG,"PENSKE AUTOMOTIVE GROUP, INC.",1019849
PAGP,PLAINS GP HOLDINGS LP,1581990
PAGS,PagSeguro Digital Ltd.,1712807
PAHC,PHIBRO ANIMAL HEALTH CORP,1069899
PAI,Western Asset Investment Grade Income Fund Inc.,75398
PAII,Pyrophyte Acquisition Corp. II,2069238
PAII-UN,Pyrophyte Acquisition Corp. II,2069238
PAII-WT,Pyrophyte Acquisition Corp. II,2069238
PAIYY,Aesthetic Medical International Holdings Group Ltd,1757143
PAL,"Proficient Auto Logistics, Inc",1998768
PALI,"PALISADE BIO, INC.",1357459
PALL,abrdn Palladium ETF Trust,1459862
PAM,Pampa Energy Inc.,1469395
PAMT,PAMT CORP,798287
PANL,Pangaea Logistics Solutions Ltd.,1606909
PANW,Palo Alto Networks Inc,1327567
PAPA,Papa Medical Inc.,2024283
PAPL,Pineapple Financial Inc.,1938109
PAR,PAR TECHNOLOGY CORP,708821
PARK,"Park Dental Partners, Inc.",2069604
PARR,"PAR PACIFIC HOLDINGS, INC.",821483
PARXF,Parex Resources Inc./ADR,2073620
PASG,"Passage BIO, Inc.",1787297
PASTF,Plastic Omnium/ADR,1789135
PASTY,Plastic Omnium/ADR,1789135
PASW,"Ping An Biomedical Co., Ltd.",1897532
PATH,"UiPath, Inc.",1734722
PATK,PATRICK INDUSTRIES INC,76605
PAVM,PAVmed Inc.,1624326
PAVS,Paranovus Entertainment Technology Ltd.,1751876
PAX,Patria Investments Ltd,1825570
PAXG,Pine Tree Acquisition Corp.,2076561
PAXH,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,1350156
PAXS,PIMCO Access Income Fund,1886878
PAY,"Paymentus Holdings, Inc.",1841156
PAYC,"Paycom Software, Inc.",1590955
PAYD,PAID INC,1017655
PAYM,"BASANITE, INC.",1448705
PAYO,Payoneer Global Inc.,1845815
PAYS,"Paysign, Inc.",1496443
PAYX,PAYCHEX INC,723531
PB,PROSPERITY BANCSHARES INC,1068851
PBA,PEMBINA PIPELINE CORP,1546066
PBBK,"PB Bankshares, Inc.",1849670
PBF,PBF Energy Inc.,1534504
PBFS,"Pioneer Bancorp, Inc./MD",1769663
PBH,Prestige Consumer Healthcare Inc.,1295947
PBHC,"Pathfinder Bancorp, Inc.",1609065
PBI,PITNEY BOWES INC /DE/,78814
PBI-PB,PITNEY BOWES INC /DE/,78814
PBM,PSYENCE BIOMEDICAL LTD.,1985062
PBMLF,Pacific Booker Minerals Inc.,1319150
PBMWW,PSYENCE BIOMEDICAL LTD.,1985062
PBNAF,PEMBINA PIPELINE CORP,1546066
PBNNF,PT Bank Negara Indonesia (Persero) Tbk/ADR,1504122
PBPRF,PEMBINA PIPELINE CORP,1546066
PBR,PETROBRAS - PETROLEO BRASILEIRO SA,1119639
PBR-A,PETROBRAS - PETROLEO BRASILEIRO SA,1119639
PBRRY,PT Barito Renewables Energy Tbk/ADR,2034467
PBSV,"Pharma-Bio Serv, Inc.",1304161
PBT,PERMIAN BASIN ROYALTY TRUST,319654
PBYI,"PUMA BIOTECHNOLOGY, INC.",1401667
PC,Premium Catering (Holdings) Ltd,1998056
PCAP,ProCap Acquisition Corp,2056634
PCAPU,ProCap Acquisition Corp,2056634
PCAPW,ProCap Acquisition Corp,2056634
PCAR,PACCAR INC,75362
PCB,PCB BANCORP,1423869
PCCOF,Paltac Corporation/ADR,2089174
PCCYF,PETROCHINA CO LTD,1108329
PCF,HIGH INCOME SECURITIES FUND,810943
PCG,PG&E Corp,1004980
PCG-PA,PG&E Corp,1004980
PCG-PB,PG&E Corp,1004980
PCG-PC,PG&E Corp,1004980
PCG-PD,PG&E Corp,1004980
PCG-PE,PG&E Corp,1004980
PCG-PG,PG&E Corp,1004980
PCG-PH,PG&E Corp,1004980
PCG-PI,PG&E Corp,1004980
PCG-PX,PG&E Corp,1004980
PCH,POTLATCHDELTIC CORP,1338749
PCLA,PicoCELA Inc.,2018462
PCM,"PCM FUND, INC.",908187
PCMC,PUBLIC CO MANAGEMENT CORP,1141964
PCN,PIMCO CORPORATE & INCOME STRATEGY FUND,1160990
PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.",1452936
PCOR,"PROCORE TECHNOLOGIES, INC.",1611052
PCPGY,PC Partner Group Ltd/ADR,2053411
PCPPF,PC Partner Group Ltd/ADR,2053411
PCQ,PIMCO CALIFORNIA MUNICIPAL INCOME FUND,1140411
PCRX,"Pacira BioSciences, Inc.",1396814
PCSA,"Processa Pharmaceuticals, Inc.",1533743
PCSC,Perceptive Capital Solutions Corp,2017526
PCSV,"PCS Edventures!, Inc.",1122020
PCTBP,"PureCycle Technologies, Inc.",1830033
PCTTU,"PureCycle Technologies, Inc.",1830033
PCTTW,"PureCycle Technologies, Inc.",1830033
PCTY,Paylocity Holding Corp,1591698
PCVX,"Vaxcyte, Inc.",1649094
PCYO,PURE CYCLE CORP,276720
PD,"PagerDuty, Inc.",1568100
PDCC,Pearl Diver Credit Co Inc.,1998043
PDD,PDD Holdings Inc.,1737806
PDEX,PRO DEX INC,788920
PDFS,PDF SOLUTIONS INC,1120914
PDI,PIMCO Dynamic Income Fund,1510599
PDLB,"Ponce Financial Group, Inc.",1874071
PDM,"Piedmont Realty Trust, Inc.",1042776
PDO,PIMCO Dynamic Income Opportunities Fund,1798618
PDPA,Pearl Diver Credit Co Inc.,1998043
PDS,PRECISION DRILLING Corp,1013605
PDSB,PDS Biotechnology Corp,1472091
PDSKX,Principal Real Asset Fund,1756404
PDSRX,Principal Real Asset Fund,1756404
PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND,855886
PDX,PIMCO Dynamic Income Strategy Fund,1756908
PDYN,Palladyne AI Corp.,1826681
PDYNW,Palladyne AI Corp.,1826681
PDYTY,PT Dayamitra Telekomunikasi Tbk/ADR,2032887
PEB,Pebblebrook Hotel Trust,1474098
PEB-PE,Pebblebrook Hotel Trust,1474098
