Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
BDC,BDC,Business description unavailable.,USD,118.01,118.01,2025-12-30,86.99,2025-04-08,-0.3,133.44,2025-09-11,106.3,2025-11-20,20.3,279083,0.0171,,,2025-05-13,35.0,92.1,2025-04-21,2025-07-02,True
THFF,THFF,Business description unavailable.,USD,60.87,60.87,2025-12-30,41.94,2025-04-11,10.3,65.57,2025-12-18,60.87,2025-12-30,7.2,55073,0.0183,,,2025-07-02,82.0,42.27,2025-04-14,2025-07-02,True
HOV,HOV,Business description unavailable.,USD,99.87,99.87,2025-12-30,87.89,2025-05-22,-24.0,238.3,2024-08-22,87.89,2025-05-22,63.1,120863,0.0453,2025-07-02,41.0,2025-07-02,41.0,87.89,2025-05-22,2025-07-02,True
TLRY,TLRY,Business description unavailable.,USD,9.02,9.02,2025-12-30,3.6,2025-06-20,-45.7,639.1,2021-02-10,3.6,2025-06-20,99.4,14998617,0.0866,2025-07-02,12.0,2025-07-02,12.0,3.6,2025-06-20,2025-07-02,True
ADTN,ADTN,Business description unavailable.,USD,8.85,8.85,2025-12-30,7.18,2025-04-21,-7.2,24.32,2022-08-19,4.38,2024-04-30,82.0,1312623,0.0435,2024-05-14,14.0,2025-07-02,72.0,7.18,2025-04-21,2025-07-02,False
TOL,TOL,Business description unavailable.,USD,136.6,136.6,2025-12-30,89.9,2025-04-08,-2.2,166.38,2024-11-25,89.9,2025-04-08,46.0,1267620,0.0183,2025-07-01,84.0,2025-07-01,84.0,91.44,2025-04-16,2025-07-02,True
AZTA,AZTA,Business description unavailable.,USD,34.0,34.0,2025-12-30,25.03,2025-04-21,7.7,124.04,2021-11-08,25.03,2025-04-21,79.8,794253,0.0304,2025-07-02,72.0,2025-07-02,72.0,25.03,2025-04-21,2025-07-02,True
WFRD,WFRD,Business description unavailable.,USD,79.13,79.13,2025-12-30,38.64,2025-04-08,13.6,131.27,2024-07-16,38.64,2025-04-08,70.6,811883,0.0226,2025-06-10,63.0,2025-06-10,63.0,40.84,2025-04-30,2025-07-02,True
PH,PH,Business description unavailable.,USD,888.82,888.82,2025-12-30,513.45,2025-04-04,17.9,899.13,2025-12-11,863.19,2025-12-17,4.0,601120,0.0154,,,2025-05-13,39.0,543.29,2025-04-21,2025-07-02,True
UCTT,UCTT,Business description unavailable.,USD,25.77,25.77,2025-12-30,17.84,2025-04-08,-12.2,65.01,2021-04-05,17.84,2025-04-08,72.6,504913,0.0364,2025-07-01,84.0,2025-07-01,84.0,18.63,2025-04-17,2025-07-02,True
SBLK,SBLK,Business description unavailable.,USD,19.26,19.26,2025-12-30,12.52,2025-04-08,3.4,24.28,2024-05-30,12.52,2025-04-08,48.4,1387910,0.0173,2025-05-15,37.0,2025-05-15,37.0,13.4,2025-04-16,2025-07-02,True
ARW,ARW,Business description unavailable.,USD,113.01,113.01,2025-12-30,90.32,2025-04-07,-7.1,146.05,2023-07-13,90.32,2025-04-07,38.2,445073,0.0157,2025-05-08,31.0,2025-05-08,31.0,100.0,2025-04-14,2025-07-02,False
SBCF,SBCF,Business description unavailable.,USD,31.41,31.41,2025-12-30,21.6,2025-04-10,3.6,35.94,2021-03-12,17.45,2023-05-04,51.4,728056,0.0184,2023-07-18,75.0,2025-07-01,82.0,21.85,2025-04-14,2025-07-02,True
ARVN,ARVN,Business description unavailable.,USD,11.73,11.73,2025-12-30,6.07,2025-05-14,28.5,107.87,2021-07-29,6.07,2025-05-14,94.4,1761263,0.0411,2025-07-02,49.0,2025-07-02,49.0,6.07,2025-05-14,2025-07-02,True
GILT,GILT,Business description unavailable.,USD,13.07,13.07,2025-12-30,5.47,2025-04-08,-6.0,21.3,2021-02-12,4.07,2024-08-05,80.9,499213,0.0322,2024-11-05,92.0,2025-07-02,85.0,5.48,2025-05-23,2025-07-02,True
SF,SF,Business description unavailable.,USD,126.94,126.94,2025-12-30,75.53,2025-04-08,14.0,131.64,2025-12-11,124.95,2025-12-18,5.1,739360,0.0151,,,2025-05-13,35.0,81.76,2025-04-23,2025-07-02,True
GBX,GBX,Business description unavailable.,USD,47.24,47.24,2025-12-30,38.78,2025-04-08,2.8,68.87,2025-01-24,38.78,2025-04-08,43.7,312343,0.0161,2025-07-02,85.0,2025-07-02,85.0,39.98,2025-04-14,2025-07-02,False
ESI,ESI,Business description unavailable.,USD,25.27,25.27,2025-12-30,17.33,2025-04-08,-1.1,28.87,2024-11-25,17.33,2025-04-08,40.0,2490663,0.0231,2025-05-12,34.0,2025-05-12,34.0,17.82,2025-04-21,2025-07-02,True
CIVB,CIVB,Business description unavailable.,USD,22.61,22.61,2025-12-30,18.0,2025-04-11,12.9,24.67,2025-07-03,19.03,2025-08-01,22.8,113553,0.0167,,,2025-07-02,82.0,18.47,2025-04-14,2025-07-02,True
WCC,WCC,Business description unavailable.,USD,249.79,249.79,2025-12-30,132.03,2025-04-08,17.6,276.97,2025-12-11,244.49,2025-12-18,11.7,498463,0.0257,,,2025-05-13,35.0,145.04,2025-04-21,2025-07-02,True
ASTE,ASTE,Business description unavailable.,USD,43.96,43.96,2025-12-30,30.02,2025-02-24,-8.3,74.86,2021-04-27,28.14,2024-07-09,62.4,191586,0.0199,2024-11-06,120.0,2025-05-09,74.0,32.59,2025-04-21,2025-07-02,True
LCII,LCII,Business description unavailable.,USD,122.89,122.89,2025-12-30,72.56,2025-04-08,34.1,137.41,2021-12-06,72.56,2025-04-08,47.2,260320,0.0206,2025-07-02,85.0,2025-07-02,85.0,73.01,2025-04-16,2025-07-02,True
NUE,NUE,Business description unavailable.,USD,164.8,164.8,2025-12-30,102.37,2025-04-04,21.7,196.08,2024-04-05,102.37,2025-04-04,47.8,1462413,0.0187,2025-07-01,88.0,2025-07-01,88.0,105.79,2025-04-21,2025-07-02,True
SBH,SBH,Business description unavailable.,USD,14.43,14.43,2025-12-30,7.79,2025-04-25,-11.5,25.29,2021-05-07,7.26,2023-10-13,71.3,1593040,0.0275,2023-11-20,38.0,2025-07-02,68.0,7.79,2025-04-25,2025-07-02,True
ANNSF,ANNSF,Business description unavailable.,USD,27.88,27.88,2025-12-30,19.14,2025-01-13,3.0,33.52,2025-07-01,25.08,2025-07-07,25.2,4000,0.0151,,,2025-04-22,99.0,22.9,2025-04-14,2025-07-01,False
DLAKY,DLAKY,Business description unavailable.,USD,9.86,9.86,2025-12-30,5.46,2025-01-13,14.9,10.61,2023-03-06,5.46,2025-01-13,48.5,43040,0.0201,2025-03-05,51.0,2025-03-05,51.0,6.52,2025-04-14,2025-07-01,True
NCLH,NCLH,Business description unavailable.,USD,22.43,22.43,2025-12-30,15.5,2025-04-07,-7.3,33.71,2021-06-08,10.38,2022-06-16,69.2,15889086,0.0318,2022-08-08,53.0,2025-06-27,81.0,16.03,2025-04-30,2025-07-01,True
MC,MC,Business description unavailable.,USD,70.46,70.46,2025-12-30,47.34,2025-04-08,3.6,77.99,2025-02-06,47.34,2025-04-08,39.3,799876,0.0197,2025-06-26,79.0,2025-06-26,79.0,48.09,2025-04-21,2025-07-01,True
FNMAL,FNMAL,Business description unavailable.,USD,22.0,22.0,2025-12-30,15.75,2025-04-09,-17.8,27.0,2025-09-09,22.0,2025-12-29,18.5,420,0.0222,,,2025-05-22,43.0,16.52,2025-04-16,2025-07-01,True
WBS,WBS,Business description unavailable.,USD,63.53,63.53,2025-12-30,40.84,2025-04-04,8.4,64.94,2025-12-22,63.53,2025-12-30,2.2,1245250,0.0185,,,2025-06-10,67.0,42.49,2025-04-14,2025-07-01,True
WTS,WTS,Business description unavailable.,USD,280.04,280.04,2025-12-30,179.34,2025-04-08,0.8,285.32,2025-09-18,263.05,2025-11-06,7.8,175126,0.015,,,2025-05-08,30.0,192.13,2025-04-21,2025-07-01,True
FMCKO,FMCKO,Business description unavailable.,USD,12.97,12.97,2025-12-30,8.13,2025-03-11,-9.9,14.5,2025-09-22,12.85,2025-11-13,11.4,2380,0.017,,,2025-05-23,73.0,8.84,2025-04-17,2025-07-01,True
FHN,FHN,Business description unavailable.,USD,23.92,23.92,2025-12-30,15.88,2025-04-04,7.7,24.61,2025-12-22,23.92,2025-12-30,2.8,5602170,0.0204,,,2025-06-27,84.0,16.26,2025-04-21,2025-07-01,True
EMBR3.SA,EMBR3.SA,Business description unavailable.,BRL,88.6,,2025-12-30,55.6,2024-12-30,11.4,89.9,2025-12-23,,,,4140730,0.0197,,,2025-03-05,65.0,60.33,2025-04-22,2025-07-01,True
RNG,RNG,Business description unavailable.,USD,29.35,29.35,2025-12-30,21.51,2025-04-08,4.4,443.29,2021-02-12,21.51,2025-04-08,95.1,1216403,0.0234,2025-05-12,34.0,2025-05-12,34.0,22.12,2025-04-21,2025-07-01,True
PIPR,PIPR,Business description unavailable.,USD,342.96,342.96,2025-12-30,209.35,2025-04-08,1.6,368.61,2025-09-18,313.88,2025-11-17,14.8,127813,0.0198,,,2025-06-25,78.0,216.15,2025-04-21,2025-07-01,True
KMT,KMT,Business description unavailable.,USD,28.65,28.65,2025-12-30,17.08,2025-04-08,37.1,36.67,2021-03-15,17.08,2025-04-08,53.4,752943,0.0246,2025-06-25,78.0,2025-06-25,78.0,18.09,2025-04-21,2025-07-01,True
CC,CC,Business description unavailable.,USD,11.82,11.82,2025-12-30,9.28,2025-06-02,-25.2,39.34,2022-06-07,9.28,2025-06-02,76.4,2295243,0.036,2025-07-01,29.0,2025-07-01,29.0,9.28,2025-06-02,2025-07-01,True
LEA,LEA,Business description unavailable.,USD,116.33,116.33,2025-12-30,73.47,2025-04-08,15.7,181.98,2021-06-03,73.47,2025-04-08,59.6,666460,0.0173,2025-07-01,84.0,2025-07-01,84.0,75.74,2025-04-16,2025-07-01,True
SMWB,SMWB,Business description unavailable.,USD,7.45,7.45,2025-12-30,6.5,2025-04-21,-19.1,24.76,2021-08-10,4.53,2022-11-23,81.7,359543,0.0302,2022-12-13,20.0,2025-07-01,71.0,6.5,2025-04-21,2025-07-01,False
HBAN,HBAN,Business description unavailable.,USD,17.47,17.47,2025-12-30,12.15,2025-04-08,3.4,17.92,2025-12-22,17.47,2025-12-30,2.5,24607806,0.0163,,,2025-06-10,63.0,12.79,2025-04-14,2025-07-01,True
ASB,ASB,Business description unavailable.,USD,25.93,25.93,2025-12-30,18.39,2025-04-08,2.4,27.14,2025-12-11,25.93,2025-12-30,4.5,1913103,0.0188,,,2025-06-26,79.0,18.96,2025-04-14,2025-07-01,True
IVZ,IVZ,Business description unavailable.,USD,26.46,26.46,2025-12-30,11.76,2025-04-08,15.6,27.34,2025-12-22,26.46,2025-12-30,3.2,4931346,0.0187,,,2025-06-26,79.0,12.07,2025-04-21,2025-07-01,True
SEIC,SEIC,Business description unavailable.,USD,83.16,83.16,2025-12-30,65.66,2025-04-08,-0.5,93.23,2025-07-10,77.79,2025-11-18,16.6,592020,0.0114,,,2025-06-24,77.0,68.85,2025-04-21,2025-07-01,False
CMPS,CMPS,Business description unavailable.,USD,6.72,6.72,2025-12-30,2.35,2025-06-23,16.5,59.2,2020-12-23,2.35,2025-06-23,96.0,1350623,0.0474,2025-07-01,8.0,2025-07-01,8.0,2.35,2025-06-23,2025-07-01,True
AA,AA,Business description unavailable.,USD,54.38,54.38,2025-12-30,22.36,2025-04-08,61.1,91.1,2022-03-24,22.36,2025-04-08,75.5,5793656,0.0355,2025-05-14,36.0,2025-05-14,36.0,23.08,2025-04-21,2025-07-01,True
HGV,HGV,Business description unavailable.,USD,45.24,45.24,2025-12-30,31.8,2025-04-08,7.1,55.0,2021-11-18,31.8,2025-04-08,42.2,790600,0.0224,2025-05-13,35.0,2025-05-13,35.0,32.86,2025-04-16,2025-07-01,True
LOB,LOB,Business description unavailable.,USD,34.43,34.43,2025-12-30,23.11,2025-04-08,-1.8,96.43,2021-11-04,19.85,2023-05-11,79.4,320653,0.0226,2023-06-29,49.0,2025-07-01,84.0,23.39,2025-04-14,2025-07-01,True
CCSI,CCSI,Business description unavailable.,USD,21.97,21.97,2025-12-30,18.19,2025-04-21,-23.8,66.09,2021-10-13,11.64,2024-04-30,82.4,179976,0.032,2024-05-09,9.0,2025-07-01,71.0,18.19,2025-04-21,2025-07-01,True
TCBI,TCBI,Business description unavailable.,USD,91.92,91.92,2025-12-30,61.24,2025-04-10,9.6,97.01,2025-12-11,91.92,2025-12-30,5.2,440210,0.0207,,,2025-07-01,82.0,63.45,2025-04-14,2025-07-01,True
UCB,UCB,Business description unavailable.,USD,31.65,31.65,2025-12-30,23.05,2025-04-11,3.1,35.21,2022-11-22,19.24,2023-05-16,45.4,690773,0.0169,2023-07-17,62.0,2025-07-01,81.0,23.27,2025-04-14,2025-07-01,True
PLOW,PLOW,Business description unavailable.,USD,33.1,33.1,2025-12-30,21.18,2025-04-08,6.9,42.32,2021-03-12,20.08,2024-04-15,52.6,142293,0.0158,2024-07-30,106.0,2025-05-12,34.0,22.54,2025-04-14,2025-07-01,True
KAIKY,KAIKY,Business description unavailable.,USD,12.2,12.2,2025-12-30,11.62,2025-04-04,-19.2,15.98,2024-01-16,9.55,2024-04-01,40.2,266,0.0188,2024-04-04,3.0,2025-07-01,88.0,11.62,2025-04-14,2025-07-01,False
BCAL,BCAL,Business description unavailable.,USD,18.89,18.89,2025-12-30,12.1,2025-04-11,14.8,20.02,2025-12-08,18.72,2025-12-29,6.5,196480,0.0158,,,2025-07-01,81.0,12.2,2025-04-14,2025-07-01,True
KEY,KEY,Business description unavailable.,USD,20.73,20.73,2025-12-30,12.78,2025-04-08,13.2,21.99,2022-01-14,7.64,2023-05-04,65.2,15674160,0.0165,2023-07-19,76.0,2025-06-26,79.0,13.32,2025-04-21,2025-07-01,True
CWBC,CWBC,Business description unavailable.,USD,22.52,22.52,2025-12-30,15.43,2025-04-14,9.5,24.2,2025-12-15,22.52,2025-12-30,6.9,155343,0.0143,,,2025-07-01,78.0,15.43,2025-04-14,2025-07-01,True
PUKPF,PUKPF,Business description unavailable.,USD,12.45,12.45,2025-12-30,7.33,2025-01-10,-4.2,21.06,2021-05-10,7.18,2024-11-13,65.9,23,0.0288,2025-03-25,132.0,2025-04-25,105.0,9.45,2025-04-14,2025-07-01,True
TNL,TNL,Business description unavailable.,USD,71.42,71.42,2025-12-30,37.71,2025-04-08,19.9,72.86,2025-12-22,71.28,2025-12-29,2.2,548853,0.0248,,,2025-05-13,35.0,39.7,2025-04-21,2025-07-01,True
WILC,WILC,Business description unavailable.,USD,28.97,28.97,2025-12-30,13.85,2025-04-10,50.0,29.32,2025-12-26,,,,16326,0.0172,,,2025-06-30,81.0,14.13,2025-04-14,2025-06-30,True
EOSE,EOSE,Business description unavailable.,USD,11.35,11.35,2025-12-30,3.3,2025-04-08,-8.2,30.44,2021-01-12,0.64,2024-05-08,97.9,18733150,0.0732,2024-06-11,34.0,2025-04-15,7.0,3.8,2025-06-04,2025-06-30,True
CYBR,CYBR,Business description unavailable.,USD,451.32,451.32,2025-12-30,305.98,2025-04-07,-7.9,522.02,2025-10-28,440.07,2025-11-21,15.7,611380,0.0166,,,2025-06-06,60.0,312.9,2025-04-21,2025-06-30,True
HLT,HLT,Business description unavailable.,USD,290.43,290.43,2025-12-30,200.93,2025-04-08,13.2,293.48,2025-12-26,,,,1599016,0.0144,,,2025-06-27,80.0,204.24,2025-04-21,2025-06-30,True
BSTZ,BSTZ,Business description unavailable.,USD,22.76,22.76,2025-12-30,14.54,2025-04-07,4.8,26.7,2021-11-16,10.86,2022-12-28,59.3,179556,0.0129,2023-07-31,215.0,2025-06-26,80.0,14.83,2025-04-21,2025-06-30,True
ELCPF,ELCPF,Business description unavailable.,USD,4.31,4.31,2025-12-30,2.73,2025-01-10,-2.5,5.36,2021-01-06,2.73,2025-01-10,49.1,426,0.0285,2025-04-23,103.0,2025-04-23,103.0,3.29,2025-04-14,2025-06-30,True
SAF.PA,SAF.PA,Business description unavailable.,EUR,296.1,,2025-12-31,198.26,2025-04-09,-2.5,310.3,2025-11-03,282.5,2025-11-24,9.0,433626,0.0126,,,2025-05-20,41.0,209.83,2025-04-17,2025-06-30,True
VIV,VIV,Business description unavailable.,USD,11.97,11.97,2025-12-30,7.17,2024-12-30,-5.4,13.22,2025-11-28,11.6,2025-12-22,12.3,800090,0.0192,,,2025-04-24,115.0,8.54,2025-04-15,2025-06-30,True
TDOC,TDOC,Business description unavailable.,USD,7.0,7.0,2025-12-30,6.51,2025-04-21,-10.3,294.54,2021-02-08,6.51,2025-04-21,97.8,4855830,0.0388,2025-06-30,70.0,2025-06-30,70.0,6.51,2025-04-21,2025-06-30,False
FMCKM,FMCKM,Business description unavailable.,USD,12.5,12.5,2025-12-30,7.62,2025-04-07,-9.1,14.1,2025-09-04,11.76,2025-12-02,16.6,10236,0.0213,,,2025-05-22,45.0,8.47,2025-04-23,2025-06-30,True
RSI,RSI,Business description unavailable.,USD,20.11,20.11,2025-12-30,9.68,2025-03-13,0.3,25.17,2021-01-20,2.79,2023-04-05,88.9,1228020,0.032,2023-07-11,97.0,2025-05-29,77.0,11.33,2025-04-21,2025-06-30,True
LC,LC,Business description unavailable.,USD,19.26,19.26,2025-12-30,8.56,2025-04-08,29.0,47.61,2021-11-01,5.01,2023-10-26,89.5,1525163,0.0334,2023-12-01,36.0,2025-05-12,34.0,9.24,2025-04-14,2025-06-30,True
VOYA,VOYA,Business description unavailable.,USD,75.0,75.0,2025-12-30,53.22,2025-04-08,1.7,81.32,2024-10-17,53.22,2025-04-08,34.6,799920,0.0146,2025-06-26,79.0,2025-06-26,79.0,53.93,2025-04-21,2025-06-30,True
FNMAN,FNMAN,Business description unavailable.,USD,23.48,23.48,2025-12-30,15.48,2025-03-13,-7.0,27.5,2025-09-12,22.49,2025-12-29,18.2,5713,0.025,,,2025-05-28,76.0,16.3,2025-04-24,2025-06-30,True
SRBEF,SRBEF,Business description unavailable.,USD,238.15,238.15,2025-12-30,139.4,2024-12-27,-0.8,319.08,2025-06-27,227.95,2025-11-24,28.6,6,0.0289,,,2025-06-27,182.0,139.4,2025-04-14,2025-06-27,True
NKE,NKE,Business description unavailable.,USD,61.19,61.19,2025-12-30,52.31,2025-04-08,-17.0,166.25,2021-11-05,52.31,2025-04-08,68.5,19525700,0.0239,2025-06-27,80.0,2025-06-27,80.0,52.59,2025-04-16,2025-06-27,False
FLS,FLS,Business description unavailable.,USD,70.16,70.16,2025-12-30,39.06,2025-04-08,33.4,73.26,2025-12-11,69.0,2025-12-17,5.8,1285113,0.0378,,,2025-05-13,35.0,40.04,2025-04-21,2025-06-27,True
BCS,BCS,Business description unavailable.,USD,25.59,25.59,2025-12-30,12.37,2025-01-10,24.2,25.74,2025-12-26,,,,5445376,0.0155,,,2025-03-05,54.0,14.15,2025-04-14,2025-06-27,True
NEX.PA,NEX.PA,Business description unavailable.,EUR,125.8,,2025-12-31,78.1,2025-04-09,-4.3,141.0,2025-08-19,114.7,2025-10-13,18.7,119983,0.0238,,,2025-05-26,47.0,83.02,2025-04-22,2025-06-27,True
HTHIY,HTHIY,Business description unavailable.,USD,31.46,31.46,2025-12-30,19.0,2025-04-07,19.8,57.04,2025-02-18,19.0,2025-04-07,66.7,403893,0.0232,2025-04-23,16.0,2025-04-23,16.0,22.7,2025-04-14,2025-06-27,True
HTHIF,HTHIF,Business description unavailable.,USD,32.0,32.0,2025-12-30,18.91,2025-04-09,17.2,35.63,2025-10-31,29.65,2025-11-18,16.8,11843,0.035,,,2025-04-24,15.0,22.51,2025-04-15,2025-06-27,True
AHCO,AHCO,Business description unavailable.,USD,10.12,10.12,2025-12-30,7.33,2025-04-21,11.1,40.15,2021-02-01,6.49,2023-12-20,83.8,1114306,0.0309,2024-02-27,69.0,2025-06-27,67.0,7.33,2025-04-21,2025-06-27,True
SNV,SNV,Business description unavailable.,USD,51.33,51.33,2025-12-30,37.39,2025-04-08,6.3,58.71,2025-07-22,43.73,2025-10-29,25.5,884633,0.0185,,,2025-06-23,76.0,39.13,2025-04-14,2025-06-27,True
SARO,SARO,Business description unavailable.,USD,28.79,28.79,2025-12-30,22.23,2025-04-08,4.9,32.97,2024-10-03,22.23,2025-04-08,32.6,1428666,0.0198,2025-05-13,35.0,2025-05-13,35.0,24.22,2025-04-21,2025-06-27,False
RSHGY,RSHGY,Business description unavailable.,USD,19.04,19.04,2025-12-30,12.81,2025-04-07,-5.1,21.08,2025-08-15,18.82,2025-10-17,10.7,51599,0.0182,,,2025-05-13,36.0,14.23,2025-04-21,2025-06-27,True
AXP,AXP,Business description unavailable.,USD,373.39,373.39,2025-12-30,230.22,2025-04-08,13.9,384.89,2025-12-11,373.39,2025-12-30,3.0,2552566,0.0162,,,2025-05-13,35.0,241.29,2025-04-21,2025-06-27,True
EMBJ,EMBJ,Business description unavailable.,USD,64.81,64.81,2025-12-30,36.36,2024-12-30,7.0,66.93,2025-10-28,60.94,2025-11-24,8.9,805660,0.0221,,,2025-02-27,59.0,42.04,2025-04-21,2025-06-27,True
CFG,CFG,Business description unavailable.,USD,58.95,58.95,2025-12-30,33.29,2025-04-04,12.8,59.88,2025-12-22,58.95,2025-12-30,1.6,4607333,0.0175,,,2025-06-26,83.0,33.51,2025-04-21,2025-06-27,True
PNR,PNR,Business description unavailable.,USD,105.78,105.78,2025-12-30,75.59,2025-04-08,-4.1,112.34,2025-09-11,101.48,2025-11-20,9.7,1173470,0.0117,,,2025-05-16,38.0,78.6,2025-04-21,2025-06-27,True
POWL,POWL,Business description unavailable.,USD,327.47,327.47,2025-12-30,155.04,2025-03-04,3.3,408.03,2025-10-29,282.05,2025-11-21,30.9,218840,0.0369,,,2025-06-27,115.0,158.84,2025-04-21,2025-06-27,True
MATW,MATW,Business description unavailable.,USD,26.47,26.47,2025-12-30,18.18,2025-05-06,11.2,44.37,2023-07-20,18.18,2025-05-06,59.0,312403,0.02,2025-06-27,52.0,2025-06-27,52.0,18.18,2025-05-06,2025-06-27,True
MTUS,MTUS,Business description unavailable.,USD,17.33,17.33,2025-12-30,11.45,2025-04-08,3.5,26.18,2022-06-07,11.45,2025-04-08,56.3,339233,0.0232,2025-06-26,79.0,2025-06-26,79.0,11.61,2025-05-09,2025-06-26,True
CUBI,CUBI,Business description unavailable.,USD,73.4,73.4,2025-12-30,42.75,2025-04-08,13.8,77.91,2025-12-18,73.4,2025-12-30,5.8,374350,0.0222,,,2025-06-24,77.0,44.01,2025-04-21,2025-06-26,True
PBT,PBT,Business description unavailable.,USD,17.0,17.0,2025-12-30,8.68,2025-04-07,-7.2,24.83,2023-04-10,8.68,2025-04-07,65.1,74126,0.0266,2025-06-09,63.0,2025-06-09,63.0,9.32,2025-04-15,2025-06-26,True
BCLYF,BCLYF,Business description unavailable.,USD,6.38,6.38,2025-12-30,3.06,2025-01-13,25.3,6.43,2025-12-29,,,,41743,0.0226,,,2025-03-05,51.0,3.49,2025-04-14,2025-06-26,True
PJT,PJT,Business description unavailable.,USD,169.68,169.68,2025-12-30,124.87,2025-04-08,-2.2,187.99,2025-09-18,158.62,2025-11-17,15.6,241130,0.019,,,2025-06-26,79.0,126.41,2025-04-21,2025-06-26,True
APAM,APAM,Business description unavailable.,USD,41.03,41.03,2025-12-30,32.16,2025-04-08,-1.2,46.64,2025-08-13,40.44,2025-11-20,13.3,512013,0.0123,,,2025-05-14,36.0,32.48,2025-04-21,2025-06-26,True
SPNT,SPNT,Business description unavailable.,USD,22.06,22.06,2025-12-30,13.91,2025-02-12,24.5,22.66,2025-12-24,,,,696516,0.0159,,,2025-05-05,82.0,15.99,2025-04-21,2025-06-26,True
TER,TER,Business description unavailable.,USD,196.67,196.67,2025-12-30,67.74,2025-04-08,39.5,204.01,2025-12-10,185.21,2025-12-17,9.2,3067180,0.0388,,,2025-06-10,63.0,69.58,2025-04-21,2025-06-26,True
XHR,XHR,Business description unavailable.,USD,14.46,14.46,2025-12-30,9.03,2025-04-08,6.6,18.94,2021-03-17,9.03,2025-04-08,52.3,907016,0.0162,2025-05-12,34.0,2025-05-12,34.0,9.52,2025-04-16,2025-06-26,True
BAC,BAC,Business description unavailable.,USD,55.28,55.28,2025-12-30,33.82,2025-04-04,9.6,56.25,2025-12-24,,,,36919960,0.0127,,,2025-05-14,40.0,36.07,2025-04-14,2025-06-26,True
PENG,PENG,Business description unavailable.,USD,20.03,20.03,2025-12-30,14.53,2025-04-08,-26.0,36.5,2022-01-03,12.63,2022-10-20,65.4,986650,0.0374,2022-11-11,22.0,2025-05-12,34.0,15.71,2025-04-21,2025-06-26,True
AYI,AYI,Business description unavailable.,USD,364.92,364.92,2025-12-30,222.91,2025-04-08,0.6,374.72,2025-12-04,350.51,2025-12-17,6.5,262560,0.0155,,,2025-06-26,79.0,228.13,2025-04-16,2025-06-26,True
AMTM,AMTM,Business description unavailable.,USD,29.3,29.3,2025-12-30,16.43,2025-04-08,16.5,33.4,2024-11-08,16.43,2025-04-08,50.8,2783536,0.0356,2025-04-24,16.0,2025-04-24,16.0,18.42,2025-04-21,2025-06-26,True
TBBK,TBBK,Business description unavailable.,USD,68.25,68.25,2025-12-30,40.93,2025-04-07,-7.4,80.34,2025-10-14,59.41,2025-11-19,26.1,522883,0.0317,,,2025-05-12,35.0,43.51,2025-04-21,2025-06-26,True
WS,WS,Business description unavailable.,USD,35.45,35.45,2025-12-30,22.23,2025-04-08,14.2,45.36,2024-11-11,22.23,2025-04-08,51.0,243706,0.0191,2025-06-26,79.0,2025-06-26,79.0,23.25,2025-04-21,2025-06-26,True
OMF,OMF,Business description unavailable.,USD,67.96,67.96,2025-12-30,38.17,2025-04-08,23.9,69.62,2025-12-11,67.2,2025-12-15,3.5,1038570,0.02,,,2025-05-12,34.0,41.22,2025-04-21,2025-06-26,True
FCX,FCX,Business description unavailable.,USD,51.41,51.41,2025-12-30,28.82,2025-04-04,32.0,53.71,2024-05-20,28.82,2025-04-04,46.3,15488260,0.0223,2025-05-06,32.0,2025-05-06,32.0,32.67,2025-04-17,2025-06-26,True
SPPP,SPPP,Business description unavailable.,USD,17.6,17.6,2025-12-30,8.85,2024-12-30,29.7,21.29,2021-05-11,8.71,2024-02-09,59.1,1300106,0.0352,2025-06-09,486.0,2025-06-11,163.0,9.3,2025-04-22,2025-06-26,True
ALLY,ALLY,Business description unavailable.,USD,45.59,45.59,2025-12-30,29.35,2025-04-21,18.6,48.29,2021-06-01,20.21,2023-03-17,58.1,2877940,0.0198,2023-06-13,88.0,2025-06-26,66.0,29.35,2025-04-21,2025-06-26,True
SHBI,SHBI,Business description unavailable.,USD,17.67,17.67,2025-12-30,11.51,2025-04-11,8.5,18.83,2025-12-18,17.67,2025-12-30,6.2,209793,0.0174,,,2025-06-12,62.0,11.78,2025-04-14,2025-06-26,True
NXPI,NXPI,Business description unavailable.,USD,219.98,219.98,2025-12-30,151.41,2025-04-08,-1.8,282.88,2024-07-16,151.41,2025-04-08,46.5,3060963,0.0245,2025-05-12,34.0,2025-05-12,34.0,166.29,2025-04-16,2025-06-26,True
ESE,ESE,Business description unavailable.,USD,196.92,196.92,2025-12-30,128.75,2025-01-10,-7.6,224.36,2025-11-24,195.59,2025-12-05,12.8,236023,0.0165,,,2025-02-20,41.0,146.49,2025-04-21,2025-06-26,True
VRTS,VRTS,Business description unavailable.,USD,164.13,164.13,2025-12-30,137.47,2025-04-21,-10.5,286.01,2021-11-12,129.54,2022-10-12,54.7,72376,0.0199,2022-11-11,30.0,2025-06-26,66.0,137.47,2025-04-21,2025-06-26,False
